Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32
0.0006038136924105202,0.0005619934380554542,0.00048381447118598086,0.0005031400318995286,0.0006709654981203606,0.0008882192904633042,0.0010622581957320614,0.001144682025067426,0.0011276670291775353,0.0010021318941158762,0.0007849767131960755,0.0005641027401479508,0.0004267897634176963,0.00043231049824945053,0.0004676259091016751,0.0005899610037095124,0.000703230425997402,0.0006128985631055773,0.000605480272269874,0.001200612723657033,0.0018826357365430842,0.002259050743889539,0.0022320783754506235,0.001947162059733433,0.001573033501102266,0.0012063185012385973,0.0009682301807714286,0.001301369448906859,0.002138200287927399,0.002954885431967407,0.003321302770793434,0.00307789928066781
0.0012676369122459178,0.0015783378588667815,0.0018081813437296618,0.0019462303501280322,0.0019555764074762395,0.0017492114746854891,0.0012568260906854899,0.0004975023921135086,0.0003804783312163807,0.001186838881210499,0.0017612264724517963,0.00208872682819599,0.0022150792763347936,0.002306939100959219,0.0023818525954343644,0.002423113532190963,0.0024414358921425747,0.0024760175541548783,0.0025375572663777607,0.0025758992397840077,0.0025466403673295875,0.002450453758635867,0.002294774650119004,0.0021099255295161097,0.0018204730474173348,0.0013985639227808004,0.001106903014690133,0.0016631619877964807,0.002826030896985958,0.0039425018604130595,0.004480694157660672,0.004181862086149066
0.0013033500500327516,0.0014429161287600506,0.0013810765735108904,0.0013305168995763408,0.0014925643833777074,0.0017114658351335982,0.0017944229792396004,0.0017687819734495426,0.0017709857166563322,0.0018322777793710295,0.0018466228474029532,0.0017809572064173933,0.0017630326208971452,0.0018891790152765022,0.002010393130064717,0.001976245377499755,0.0017671681706742989,0.0014857169677337336,0.0013225937341313464,0.001295031689472453,0.0011248545529602579,0.0006340761697724119,0.0002467135030061842,0.0007364905566385527,0.0009132750493717512,0.0008062345327902611,0.0008308583628346706,0.0014243818542864358,0.0026572729648238176,0.00398231333216115,0.004683779369128921,0.004378410063626182
0.0009003365988336227,0.0008203820850895432,0.0005381675591877557,0.00036212479986362647,0.0005444255871140083,0.0007433045118938883,0.0009232348553376957,0.0010258495299451554,0.0009291250759219777,0.0007188753400450536,0.0006384326099431315,0.0005539494811501416,0.00031971196901484984,0.0005924768505638241,0.0009539627761027931,0.0008867928107210131,0.00043469231919417855,0.00033469083094653484,0.0005172858121351738,0.0005535853928609551,0.0009473111210529984,0.0013678001840053417,0.0015065652973164255,0.0013848970909172598,0.001052921636426837,0.0006267523727065797,0.0006609506546869561,0.0014340025990574336,0.0025453261349827074,0.003577062833113484,0.004033156674140958,0.0036452709886095167
0.0005248569186727284,0.0005541375896500016,0.0005479700251373124,0.0005014740261940903,0.00036782529259575216,0.00017783711966128625,0.0002803923568485401,0.00048755794034784783,0.0005378607681322996,0.0004619413737258262,0.00045651423578093713,0.0005888017240265206,0.000748161267878328,0.0008770434725409178,0.0009784670873077448,0.0011437127934341082,0.001400942438313281,0.0016986246914027783,0.002042282446550235,0.002396659429139205,0.0026592254637115885,0.002657799757519561,0.002280337408996506,0.0016875158593749992,0.0011010873428551943,0.0006900745728737013,0.00037500472481079376,0.0005494345087761725,0.0014294801058623065,0.002318443903319106,0.0027575111182035887,0.0024858069571706562
0.00010173819601087201,8.3452706729894e-5,0.00012084866938952003,0.00011530767340342738,0.00018738931149315635,0.0003560991160610236,0.0005149236070730513,0.0006075710741990526,0.0006003289736122026,0.0004887118469441775,0.0003395838871909327,0.0002825211349965626,0.0003143143535170793,0.00027981453914721274,0.00017205365239267146,0.00030864519989786575,0.0006438698014868402,0.0011964951274098649,0.001919677574011315,0.002461784050144779,0.0024888666633819385,0.001985952643290246,0.0013102762594722306,0.000895048207134111,0.0006317410127560901,0.00030227283477132755,0.0002522324027395419,0.0007133580720203454,0.0012583781440624533,0.0016624943149398767,0.0017329566623845286,0.0014491466640202987
0.00018153126390608277,0.00012658565069419996,7.634128872177712e-5,4.630788540815739e-5,5.394457438147904e-5,0.00022978584403835487,0.00042381320340146927,0.0005004890046355314,0.0004153349869865405,0.00023836242194342312,9.96835216498491e-5,6.917389585397904e-5,6.973140312823425e-5,9.240951532553756e-5,0.000156549040407417,0.00027614491193755507,0.0002081027678101275,0.00027594856549111664,0.0010845954903637455,0.0017778563520043518,0.001892399567911225,0.0013353092400392621,0.0005938859085829352,0.00044523203090981886,0.00043697709446636736,0.00031183319203657926,0.0006617998878651166,0.0010868763091604816,0.0012489188406670964,0.0009755184231627922,0.0004452112224823502,0.0004649405000146625
0.00045976155758405493,0.0004049680011253124,0.00028030366395865035,0.00017196876271066935,8.632861618855369e-5,0.00013119153913813557,0.00036870132673615016,0.0005717629016261125,0.0006059519128753984,0.00046310895419107956,0.00029970333260572715,0.00025198252282577653,0.00019198455415187553,0.00012314068587739824,0.00016511677525198163,0.0003152229561765196,0.0005689127318064273,0.0009846542434388417,0.001488645717911816,0.0018875129794845755,0.0020073554602964452,0.0018036589147275262,0.0014101755319247994,0.000985565417925446,0.0006640977898612391,0.0005792133279830686,0.0007213224600202581,0.001032824278589657,0.0013743605999297314,0.0014863311098558209,0.0013397531219903897,0.0011578205773157039
0.0007324212416662997,0.0007674415649625353,0.0006360973652686467,0.00042518670219555754,0.0002573278953183312,0.0001348563093887655,0.00018703748766255506,0.0005832524557737788,0.0009824247225616097,0.0011896321837850461,0.0011294927198466488,0.0008863589273450936,0.0006057122779679086,0.00047502708994539016,0.000578603982420036,0.0007628739756162117,0.0008201027366366197,0.0005986054786782161,0.0006456999429118137,0.001236243305347451,0.0013851547148615684,0.0008645295217643185,0.00036234788296891663,0.000715426889035117,0.0006695445555150001,0.00025573780507388654,0.00014236428368251478,0.00031208698759082644,0.0008618767332299467,0.001639835535516671,0.0021324528209270676,0.0020726512586017195
0.0005909640353131707,0.0006123492386690154,0.0006306684054675114,0.0005975335259479472,0.00045252692836907353,0.0002956479671152127,0.00029641579929013024,0.0005877546872897984,0.0010858732788024026,0.001488980998222062,0.0015398648359658327,0.0012466068344282359,0.0009065641698136484,0.0008098935013080437,0.000827062702664286,0.0006795520902680862,0.0004176815911803717,0.00045274827383714463,0.0008147871903225309,0.001423218040312451,0.0019252399302253896,0.0019943589493046643,0.0017630614257744387,0.001466775825452081,0.001045379857490648,0.0005321732880270386,0.00017218334104618417,0.00017268741644889363,0.0005779981181142726,0.0013231702766207853,0.002007073435558991,0.002191947465156812
0.00033232642522160795,0.00015662376764688046,0.0002757587849520764,0.0005048119029273079,0.0005156675122318877,0.0003224330897954326,0.00020969950822039552,0.0004363031835751085,0.0007945359160561467,0.0011050533226863704,0.0011563379857140782,0.0008535491422261576,0.0004107521980076275,0.0004325314457323077,0.0007003337137915114,0.0006915124024289038,0.0005027961110123753,0.0005497848719976495,0.0009097182796126101,0.001524139513385986,0.0022491565100514065,0.0027059793255049627,0.0026537726263930334,0.002106801417035434,0.0014860137795114062,0.0010809949905394452,0.0007833300852065642,0.000715713406369998,0.0008769707404948802,0.0007333874814538138,0.0009758728469706173,0.0016951913839691665
0.00024451468501983175,0.0003475646094700881,0.00044058023744389705,0.0004671276472273599,0.0004528957801389895,0.0003951980978120688,0.0001921244623475006,0.00018863372028305334,0.00046699186899063264,0.000518221093681017,0.0004536305989324684,0.00047428947880596365,0.00047962552648520555,0.0004695888747199296,0.0005011991920439577,0.0004617935268245014,0.0005705145352189705,0.0006263485061108013,0.00032317798979374703,0.0010794149209287065,0.0016440964914244995,0.001274328323012533,0.0010883912989479217,0.0014104049700778103,0.0008876644184684449,0.0002254699069741475,0.0010558557487645563,0.0016543207655877507,0.001988420349258298,0.002074334520188486,0.002370488196881285,0.0026516163574191
0.00016902689364264124,0.0003171702300430452,0.00038122693863706686,0.00021103717290452088,7.414947101907845e-5,0.00027411890113503303,0.00045413343784291076,0.0005822002387008561,0.0005312735921841019,0.0002990328684099423,0.00016072572035628194,0.00010119937004160248,2.4958702112449886e-5,3.6843141379871256e-5,0.00015324212860708648,0.00015275365885906626,0.00018813017522756965,0.0006014604533302894,0.001503230021681438,0.002593156251339162,0.0031283771541849134,0.00285855271936333,0.002502957078631544,0.0021188855306579577,0.0013206441184910344,0.000714137519303939,0.0007927005156413585,0.0007597297729686879,0.001590694214481483,0.003134347338144948,0.004133773072973017,0.003933365807627456
0.0004313261944591364,0.00040977320728908097,0.00042821994431637117,0.000447189351807574,0.0003381577963633638,0.00010023295304200644,0.0002354065358459627,0.0006087590612733308,0.0009259023187747104,0.000957638252905505,0.0007098225796001209,0.0004288620219797476,0.0002723336454937209,0.0002790232335294444,0.000412261427567438,0.00048727357459224914,0.0002897488220140417,0.0005523663690633539,0.0015665667676365883,0.0030172627872425504,0.004821536614413615,0.006010795573060279,0.005685578154981617,0.003982365707306921,0.0020489700703740744,0.0011937747669496588,0.0008633814122839035,0.0005849510698980489,0.0009670144514629824,0.002327466180954306,0.0036594689342851158,0.0037731222620268515
0.0005682335373292618,0.00041000388424359684,0.00043027643918603975,0.0007625272678294704,0.0008918097717330223,0.0007793234374499022,0.0004875109332380129,0.0004537270513467329,0.0012803744470665736,0.0019082183020326885,0.0019072668926024584,0.001398128726740485,0.00083074566511449,0.0007491968793740224,0.0010993849352288396,0.001356012950237174,0.0015174535433105805,0.0016807780454147832,0.0012174405541860785,0.0008876467858129069,0.003963362364829434,0.0059929841150298925,0.005562380615609801,0.003810131768287502,0.0028101255960145013,0.002489820526490093,0.0019705326733485506,0.0012675258339485361,0.0013203588465270407,0.001476979032355931,0.001845178263797359,0.0025551285553819117
0.0006708119378527714,0.0006447997856734677,0.0005885400646188159,0.0008016919722373786,0.001051434020387147,0.0011014959031380913,0.0010789427484572025,0.0012166402816197427,0.0015758912840312647,0.0020138404911684243,0.002186310428876439,0.0018471204441371676,0.0012525219354149139,0.001047266796813338,0.0012796070253636679,0.0012307968898618911,0.0008949944830991211,0.0008999329078034479,0.0015129783122760179,0.0030621928190761177,0.004905961192387402,0.005119767843259875,0.002949332603624951,0.00040730628372944496,0.0003240282821267008,0.0011999910109609995,0.0022934192271080577,0.002322473557576908,0.0017456478163214726,0.0012342711510805516,0.0015206432362262219,0.0023008763962516898
0.0004951376528389576,0.0004190992105378237,0.0002608771719291221,0.0004733653161634791,0.000617090118865863,0.0003756699130905078,0.0002533138006921663,0.0004704027532954556,0.000283987900541835,0.0007196299346895009,0.0010868793422068917,0.0010253950488248622,0.0006139713471178986,0.0004303687004289947,0.0007765364029306995,0.0008054018229532785,0.0005995625364583996,0.0006433595420547594,0.00039963270172066435,0.0025868384349727147,0.004855407204287445,0.0050042570321387385,0.0031354242287191946,0.0011321339198728433,0.0005043940792003373,0.0012356617939414869,0.0022658974396623337,0.002290146851838221,0.0010183303180664608,0.001583640064824416,0.00274927086275265,0.0027299534628143843
0.0002114409957402031,0.0003464864396788272,0.00028834155916652765,0.0002554821599752413,0.0002494334022704915,0.0003230387046823356,0.0004524294803132135,0.0004963928617530018,0.0004798834351738075,0.00031654971414017967,0.00017550956444855565,0.0003418526574098149,0.0004059009590104966,0.0004522616886909477,0.00033208576025373375,0.00040299159453956326,0.0005271091592090383,0.0007239971133608225,0.0016646300157134417,0.0033366452035340105,0.004447656104081808,0.003823423251433198,0.00223886287049395,0.001071849484248238,0.0003601152111173926,0.0009923261583965563,0.002271285731904769,0.00340504720749191,0.0035216722927392963,0.0025221735657408122,0.0013587985505574282,0.0016377310635252156
0.00038055535731674073,0.0003764521776573937,0.00019110181256912705,0.00010926360916357074,3.579303696629463e-5,0.00012011213075138478,0.00048028973142522167,0.0007676094264086352,0.0006701117672708001,0.0003239922397204908,4.5022906879195346e-5,8.369038198627545e-5,4.242824076108392e-5,0.00021063801250513094,0.0001103735527215531,8.255585796997268e-5,0.00042414793010448257,0.0004440213937870084,0.001616702750830784,0.002748896233467676,0.0023967664214082415,0.001580313026026978,0.0009429432271284117,0.00020049735924939117,0.0008801806822466134,0.00033893212240780277,0.0015026011602528682,0.0031834044939419762,0.003783827383316075,0.0031432011099390505,0.002077896034629004,0.0016796719591162228
0.0008638950762565037,0.0009682496929739576,0.000802246904406121,0.0005614979508182593,0.0004382756902308345,0.000500522622175326,0.0005032079402138188,0.0003961116108373843,0.0006864546864795503,0.0008750062552903376,0.0008220248630995824,0.0008554411715696768,0.0009922529601313927,0.0011588539299118318,0.0012218358523056047,0.001339275009782341,0.0014576750203258231,0.0013440656793393625,0.001270078497021139,0.0021349056776492283,0.00187929212865806,0.0012009746737810054,0.0014691400435821963,0.0006442712275728353,0.0006812905256309936,0.001955368512283453,0.0033505145196493042,0.00344382759936072,0.0010534236146888347,0.004187664688894184,0.0063698158350858,0.005173866827061084
0.0009420821652423128,0.0009405960911340856,0.0007095448624463323,0.0006356984788939248,0.0006704973448780542,0.000619896437636413,0.00035051583328131106,0.00013036649743782181,0.0002585007270219657,0.0009628285039309834,0.0013494552745413548,0.001005262116301824,0.0008154657838257557,0.0016578262535078515,0.0022262231699118466,0.00203310675224109,0.0013008407757689202,0.0010721107408828297,0.001407144690217505,0.0030626263196119607,0.004369244125918191,0.0033767877743085435,0.0013271857146536815,0.0013336659373168755,0.0022004752833925828,0.0032510832089209687,0.0038466370601432766,0.0033412766506308008,0.0036973100473406285,0.007431225014100782,0.011247364698926277,0.010752539540098475
0.0005874151015385786,0.0004710783422243606,8.022383896931284e-5,0.00013889018927570486,0.00017519046892899325,0.000363510084092688,0.00041335015532742463,0.00042858719161896464,0.0006002651785337788,0.0010334782416616124,0.0012414227048659376,0.0009611646445806445,0.0007960125150314424,0.0010981493123282569,0.0014258349753401268,0.0013318646801491728,0.0006754648506838237,0.000672213538210193,0.0018081215478277914,0.003937338689659599,0.006841543111954047,0.007201611130963659,0.004840310120471956,0.003734887240577827,0.0017102038916653956,0.0012849039897106168,0.0019388105277774207,0.0019532835312925045,0.0022605646701890033,0.006564620076600311,0.01049190272911653,0.011627916995397442
0.000292136068401346,0.0006128157332099036,0.0005026607040629405,0.000270172296692731,0.00015174226265586717,0.00015891102697221463,0.00010000651373780697,0.00048149298087161725,0.000499514143653334,0.0003535963973992984,0.0006377624160299956,0.0006972030795707312,0.00043622493430628173,0.00014756069103624323,0.0003179990367271528,0.000706743776871553,0.0005249778204942216,0.00012780126351628305,0.0013192116246148436,0.0007729699179568654,0.005109562229265479,0.011680322529873591,0.012322317377779083,0.0072230944306850686,0.002422446895993216,0.0002478516922909593,0.0006923722461313135,0.00014681091546587117,0.0036483333275018873,0.006189154873547152,0.0004233817366767029,0.008407860317477396
0.000826769180945265,0.0009309026679453825,0.0004280575994387158,0.00022695586184486366,0.00040771716927204087,0.000538691630063324,0.0007784007413807504,0.0006129497721648305,0.00016573649454598732,0.000379409876730605,0.00045802057268525415,0.000262091720332652,0.0006367505027949953,0.0006498141258426423,0.0010139961248255241,0.0009071038143041778,0.00042040860882477195,0.0009039668727658204,0.0009057860785518196,0.001769544657030436,0.006464683689543564,0.013577615207973844,0.015007989149251106,0.00860929270812703,0.0023969113475696704,0.0013444305772469796,0.0014940418536653992,0.001566711809801892,0.003948557074501484,0.009498833400512118,0.014016338495400437,0.015021034764387172
0.001043508512744906,0.0010610743019583632,0.0007615968705396722,0.0006923211479936774,0.0009897109417571432,0.0012738280177822697,0.0013144879176022097,0.0011403512075035451,0.0009728345895930991,0.001253765598001998,0.0014326608865539443,0.0012327961713071507,0.0010795911161118653,0.0016537076342386858,0.002261455424578563,0.002077434428545908,0.0014081498063169724,0.001248022967804741,0.00100673793896844,0.0018197466872849634,0.005236147804138196,0.009781275614996095,0.0107539621597484,0.006979149720683414,0.0023278476075904793,0.0015070288867481583,0.0013446797198743076,0.000595475462402557,0.002055449354164704,0.009599359189598766,0.01771117402379731,0.016862847936371196
0.0005513670156415754,0.000512189657873644,0.00027175308271508523,0.0002675740996069619,0.0007166663600210076,0.0008232169048251422,0.0004711820563389421,0.000640626785623808,0.0008795959125719222,0.0012655338355616838,0.0015631378400278292,0.0011926662172943056,0.0004096025161349312,0.0013109028309574763,0.002047768639567774,0.0017858152916804943,0.0007997410576245393,0.0007659895572351088,0.0020115540730169363,0.001478670898026674,0.002400369740343574,0.00405294176786795,0.002864987579635514,0.0035642728113613534,0.0020875165799355876,0.0006270926039123508,0.0004167861909439621,0.0004017682605812371,0.0017749231305314425,0.007010121049233031,0.011355985737523082,0.010245984551981094
